config;replication;tp;fp;micro prec;macro prec;tp (xor);fp (xor);micro prec (xor);macro prec (xor);tp (order);fp (order);micro prec (order);macro prec (order);tp (co-occ);fp (co-occ);micro prec (co-occ);macro prec (co-occ);tp (abs);fp (abs);micro prec (abs);macro prec (abs);tp (abs xor);fp (abs xor);micro prec (abs xor);macro prec (abs xor);tp (abs order);fp (abs order);micro prec (abs order);macro prec (abs order);tp (abs co-occ);fp (abs co-occ);micro prec (abs co-occ);macro prec (abs co-occ);tp (variant);fp (variant);micro prec (variant);macro prec (variant);tp (traces);fp (traces);micro prec (traces);macro prec (traces);runtime (h:mm:ss.ms)
sim_mode:SimMode.EQUAL;0;4644;2944;0.6120189773326304;0.871912470357851;2626;1559;0.627479091995221;0.8714024443938073;1409;252;0.8482841661649608;0.965145718792161;609;1133;0.34959816303099883;0.8933110923687374;139472;813016;0.14642914136451063;0.7981614239988662;69400;397418;0.1486660754298249;0.8499041081221174;51774;95664;0.3511577747934725;0.9414637470701378;18298;319934;0.05409896165945268;0.8777470281464661;182136;3447;0.9814261004510111;0.9955664288737757;251211;244571;0.5066964916031643;0.8825892368752826;0:52:08.305075
sim_mode:SimMode.EQUAL_kb_heuristics:True;0;2637;811;0.7647911832946636;0.9295066425408159;1518;508;0.7492596248766041;0.9454587334354283;946;132;0.8775510204081632;0.976592615443251;173;171;0.502906976744186;0.9737439467312348;85736;206785;0.2930934873051849;0.9020165238655308;42512;119660;0.26214143008657476;0.9357788195846605;38040;44032;0.4634954673944829;0.966893227551503;5184;43093;0.10738032603517203;0.9677036281029019;103732;1399;0.9866927928013621;0.9977513622473649;136204;89263;0.6040972736586729;0.9450785437951259;0:44:07.222356
