config;replication;tp;fp;micro prec;macro prec;tp (xor);fp (xor);micro prec (xor);macro prec (xor);tp (order);fp (order);micro prec (order);macro prec (order);tp (co-occ);fp (co-occ);micro prec (co-occ);macro prec (co-occ);tp (abs);fp (abs);micro prec (abs);macro prec (abs);tp (abs xor);fp (abs xor);micro prec (abs xor);macro prec (abs xor);tp (abs order);fp (abs order);micro prec (abs order);macro prec (abs order);tp (abs co-occ);fp (abs co-occ);micro prec (abs co-occ);macro prec (abs co-occ);tp (variant);fp (variant);micro prec (variant);macro prec (variant);tp (traces);fp (traces);micro prec (traces);macro prec (traces);runtime (h:mm:ss.ms)
sim_mode:SimMode.EQUAL_kb_heuristics:Truelimit_bos:True;0;2631;867;0.7521440823327615;0.928265433282479;1575;585;0.7291666666666666;0.9396826259114395;920;128;0.8778625954198473;0.9786361541393318;136;154;0.4689655172413793;0.9767537664783427;85016;220916;0.27789181909705424;0.9017292199911461;44168;142440;0.23668867358312612;0.9289975150919288;36845;42122;0.4665873086225892;0.9688513514799293;4003;36354;0.09918973164506777;0.9717356334375181;104098;1428;0.9864677899285484;0.9976560543428284;136577;90623;0.601131161971831;0.9450509287146989;0:53:31.682030
sim_mode:SimMode.EQUAL_kb_heuristics:True;0;2671;816;0.7659879552624033;0.9278814522689767;1534;492;0.7571569595261599;0.9460079252981793;954;136;0.8752293577981651;0.9757671187491102;183;188;0.49326145552560646;0.9707131086898038;86184;212276;0.28876231320780005;0.8993537869380491;42289;119318;0.2616780213728366;0.9364852846744122;38430;46608;0.4519156141960065;0.9655973986118057;5465;46350;0.10547138859403647;0.9643034020822913;105813;1426;0.9867025988679492;0.9977118385267677;139032;91716;0.6025274325237922;0.9438065788434878;0:53:30.839291
