config;replication;tp;fp;micro prec;macro prec;tp (xor);fp (xor);micro prec (xor);macro prec (xor);tp (order);fp (order);micro prec (order);macro prec (order);tp (co-occ);fp (co-occ);micro prec (co-occ);macro prec (co-occ);tp (abs);fp (abs);micro prec (abs);macro prec (abs);tp (abs xor);fp (abs xor);micro prec (abs xor);macro prec (abs xor);tp (abs order);fp (abs order);micro prec (abs order);macro prec (abs order);tp (abs co-occ);fp (abs co-occ);micro prec (abs co-occ);macro prec (abs co-occ);tp (variant);fp (variant);micro prec (variant);macro prec (variant);tp (traces);fp (traces);micro prec (traces);macro prec (traces);runtime (h:mm:ss.ms)
sim_mode:SimMode.SYNONYM_filter_heuristics_cscore:True;0;4075;3334;0.550006748549062;0.8510658464072346;718;435;0.6227233304423244;0.9477361895794099;2416;618;0.7963085036255768;0.9311279499177356;941;2281;0.2920546244568591;0.8154770459541046;125221;1053433;0.10624067792583744;0.749052165701584;20226;102757;0.16446175487669026;0.940814914567311;75782;303603;0.19974959473885368;0.8748709892086176;29213;647073;0.04319622171684761;0.7901089314119343;219270;11297;0.951003395976007;0.9933478464114485;296670;316360;0.4839404270590346;0.8561875006013263;7:02:48.735459
sim_mode:SimMode.SEMANTIC_SIM_sim_thres:0.5_filter_heuristics_rank:True;0;5438;4572;0.5432567432567432;0.826080175620342;1159;1052;0.5241971958389868;0.8816939344005019;3214;1028;0.7576614804337577;0.9002354153933294;1065;2492;0.29940961484396966;0.8039205315454901;164038;1475781;0.10003421109280963;0.706391642864419;30899;294358;0.0949987240858767;0.868127148458401;101106;488960;0.1713469340717818;0.8186663043843206;32033;692463;0.04421418475740377;0.7729176396873411;254881;11898;0.9554012872077637;0.9929020523271437;353289;385554;0.4781651852964703;0.8307901313805127;6:16:01.947338
