config;replication;tp;fp;micro prec;macro prec;tp (xor);fp (xor);micro prec (xor);macro prec (xor);tp (order);fp (order);micro prec (order);macro prec (order);tp (co-occ);fp (co-occ);micro prec (co-occ);macro prec (co-occ);tp (abs);fp (abs);micro prec (abs);macro prec (abs);tp (abs xor);fp (abs xor);micro prec (abs xor);macro prec (abs xor);tp (abs order);fp (abs order);micro prec (abs order);macro prec (abs order);tp (abs co-occ);fp (abs co-occ);micro prec (abs co-occ);macro prec (abs co-occ);tp (variant);fp (variant);micro prec (variant);macro prec (variant);tp (traces);fp (traces);micro prec (traces);macro prec (traces);runtime (h:mm:ss.ms)
sim_mode:SimMode.EQUAL_filter_heuristics_cscore:True;0;3603;2076;0.6344426835710513;0.8844356963062219;2171;1271;0.6307379430563625;0.8996333443016152;1111;180;0.860573199070488;0.9690980423766443;321;625;0.339323467230444;0.9315737437628557;110769;560952;0.1649032857391685;0.8343360372182277;58818;324061;0.15362033436150846;0.8828155362752163;42183;62754;0.4019840475714;0.9570056915793245;9768;174137;0.0531143797069139;0.9225721617168462;154111;2814;0.9820678668153576;0.9962706199870557;205786;182630;0.529808246828143;0.9054493809796341;0:48:21.025809
sim_mode:SimMode.SEMANTIC_SIM_sim_thres:0.7_filter_heuristics_cscore:True;0;3904;3294;0.5423728813559322;0.8084154847018264;2658;2670;0.4988738738738739;0.8098543575783731;1002;167;0.8571428571428571;0.9712349444340967;244;457;0.34807417974322397;0.9424077717245088;115282;955397;0.107671860566986;0.7467146888724743;68019;761330;0.08201492978227501;0.778505628762991;40037;74144;0.3506450285073699;0.9580589446734382;7226;119923;0.05683096209958395;0.9328012487431713;201094;10345;0.9510733592194439;0.9940194344635702;279439;277011;0.5021816874831522;0.857837141065509;1:20:10.381172
